C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_10_764.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_10_764.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_10_764.jpg, 0, 0, 0, 7.87141E-05
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_10_871.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_10_871.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_10_871.jpg, 0, 0, 0, 7.935691E-05
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_10_973.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_10_973.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_10_973.jpg, 0, 0, 0, 7.766928E-05
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_106.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_106.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_106.jpg, 0, 0.3958664, 0, 0.5447726
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_205.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_205.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_205.jpg, 0, 0.558084, 0, 1.228194
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_314.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_314.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_314.jpg, 0, 0.1933939, 0, 1.66902
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_413.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_413.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_413.jpg, 0, 0.07164332, 0, 1.682406
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_517.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_517.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_517.jpg, 0, 0.3567647, 0, 1.994846
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_842.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_842.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_842.jpg, -0.9584091, 0, 0, 1.792221
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_11_944.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_11_944.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_11_944.jpg, -0.9748374, 0, 0, 1.758833
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_051.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_051.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_051.jpg, -0.6055664, 0, 0, 1.746405
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_156.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_156.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_156.jpg, -0.3170708, 0, 0, 1.734668
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_258.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_258.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_258.jpg, -0.01182021, 0, 0, 1.716235
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_364.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_364.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_364.jpg, 0, 0, 0, 1.698896
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_467.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_467.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_467.jpg, 0, 0, 0, 1.67847
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_571.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_571.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_571.jpg, -0.1186241, 0, 0, 1.660682
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_678.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_678.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_678.jpg, -0.4098658, 0, 0, 1.634849
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_778.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_778.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_778.jpg, -0.1620908, 0, 0, 1.620432
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_881.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_881.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_881.jpg, 0, 0, 0, 1.602375
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_12_989.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_12_989.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_12_989.jpg, 0, 0.3238367, 0, 1.87754
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_143.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_143.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_143.jpg, 0, 0.7815343, 0, 3.178121
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_249.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_249.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_249.jpg, 0, 1, 0, 4.514799
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_354.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_354.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_354.jpg, 0, 1, 0, 5.675478
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_460.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_460.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_460.jpg, -0.03624181, 1, 0, 6.824773
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_565.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_565.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_565.jpg, -0.3362978, 1, 0, 7.931042
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_671.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_671.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_671.jpg, -0.07156752, 1, 0, 9.28436
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_795.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_795.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_795.jpg, 0, 1, 0, 10.61516
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_894.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_894.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_894.jpg, 0, 1, 0, 11.55116
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_13_994.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_13_994.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_13_994.jpg, 0, 1, 0, 12.77736
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_099.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_099.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_099.jpg, -0.02840417, 1, 0, 13.80028
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_203.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_203.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_203.jpg, -0.3353935, 1, 0, 14.97453
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_308.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_308.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_308.jpg, -0.05113247, 1, 0, 16.19448
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_414.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_414.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_414.jpg, 0, 1, 0, 17.18884
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_523.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_523.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_523.jpg, -0.3259665, 1, 0, 18.19666
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_630.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_630.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_630.jpg, -0.5475845, 1, 0, 19.23733
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_737.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_737.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_737.jpg, -0.2497934, 1, 0, 20.2754
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_837.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_837.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_837.jpg, -0.489662, 1, 0, 21.20924
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_14_941.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_14_941.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_14_941.jpg, -0.8018281, 1, 0, 22.00092
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_043.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_043.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_043.jpg, -0.571602, 0.7358825, 0, 22.72401
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_144.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_144.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_144.jpg, -0.2778205, 0.4421009, 0, 23.1974
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_250.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_250.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_250.jpg, 0, 0.07497053, 0, 23.06287
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_360.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_360.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_360.jpg, 0, 0, 0, 22.81476
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_461.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_461.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_461.jpg, 0, 0, 0, 22.60316
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_563.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_563.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_563.jpg, 0, 0, 0, 22.35628
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_662.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_662.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_662.jpg, 0, 0, 0, 22.1489
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_767.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_767.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_767.jpg, 0, 0, 0, 21.88174
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_877.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_877.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_877.jpg, 0, 0.329061, 0, 21.96595
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_15_980.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_15_980.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_15_980.jpg, 0, 0.6068248, 0, 22.38412
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_083.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_083.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_083.jpg, 0, 0.3799742, 0, 22.68822
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_187.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_187.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_187.jpg, 0, 0.02161423, 0, 22.60177
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_290.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_290.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_290.jpg, 0, 0.331512, 0, 22.6385
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_392.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_392.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_392.jpg, 0, 0.6377296, 0, 23.0534
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_514.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_514.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_514.jpg, 0, 0.2758331, 0, 23.21863
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_618.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_618.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_618.jpg, 0, 0, 0, 23.12399
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_721.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_721.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_721.jpg, 0, 0, 0, 22.8434
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_824.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_824.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_824.jpg, 0, 0, 0, 22.65029
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_16_933.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_16_933.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_16_933.jpg, -0.1194395, 0, 0, 22.36954
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_036.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_036.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_036.jpg, -0.353848, 0, 0, 22.01819
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_137.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_137.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_137.jpg, -0.04818256, 0, 0, 21.80715
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_238.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_238.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_238.jpg, 0, 0, 0, 21.57861
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_344.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_344.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_344.jpg, 0, 0, 0, 21.36594
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_448.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_448.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_448.jpg, 0, 0, 0, 21.10938
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_555.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_555.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_555.jpg, 0, 0, 0, 20.89509
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_660.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_660.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_660.jpg, -0.2793164, 0, 0, 20.64699
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_762.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_762.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_762.jpg, -0.04998166, 0, 0, 20.432
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_864.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_864.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_864.jpg, 0, 0, 0, 20.23738
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_17_967.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_17_967.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_17_967.jpg, 0, 0, 0, 20.00302
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_075.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_075.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_075.jpg, 0, 0, 0, 19.73981
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_180.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_180.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_180.jpg, 0, 0, 0, 19.72766
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_284.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_284.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_284.jpg, 0, 0, 0, 19.19341
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_386.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_386.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_386.jpg, 0, 0, 0, 18.93583
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_492.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_492.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_492.jpg, -0.3157762, 0, 0, 19.06738
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_597.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_597.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_597.jpg, -0.6351471, 0, 0, 18.30113
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_704.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_704.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_704.jpg, -0.3638651, 0, 0, 18.54923
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_809.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_809.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_809.jpg, -0.00218657, 0, 0, 18.31844
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_18_912.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_18_912.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_18_912.jpg, 0, 0, 0, 17.62803
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_014.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_014.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_014.jpg, 0, 0, 0, 17.95677
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_121.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_121.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_121.jpg, 0, 0, 0, 17.25288
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_227.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_227.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_227.jpg, 0, 0, 0, 17.03728
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_333.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_333.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_333.jpg, -0.1203094, 0, 0, 17.38597
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_437.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_437.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_437.jpg, -0.4014794, 0, 0, 16.62683
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_545.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_545.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_545.jpg, -0.1465435, 0, 0, 16.9704
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_647.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_647.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_647.jpg, 0, 0, 0, 16.76226
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_758.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_758.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_758.jpg, 0, 0, 0, 16.05283
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_863.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_863.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_863.jpg, 0, 0.2724743, 0, 16.6324
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_19_966.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_19_966.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_19_966.jpg, 0, 0.6248183, 0, 17.103
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_20_069.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_20_069.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_20_069.jpg, 0, 0.9332002, 0, 17.6425
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_20_170.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_20_170.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_20_170.jpg, 0, 1, 0, 18.87033
C:\Users\user\Desktop\Data\IMG\center_2020_01_22_13_54_20_279.jpg, C:\Users\user\Desktop\Data\IMG\left_2020_01_22_13_54_20_279.jpg, C:\Users\user\Desktop\Data\IMG\right_2020_01_22_13_54_20_279.jpg, -0.2925727, 1, 0, 19.70787
